N,k,z,local_radius,local_time,opt_radius,opt_time,gap
950,5,6,4.015612406478389,0.0,4.015612406478389,0.022433042526245117,1.0
950,5,7,3.9730231823824482,0.0,3.9730231823824482,0.034838199615478516,1.0
950,5,8,3.917728919553684,0.0,3.917728919553684,0.059564828872680664,1.0
950,5,9,3.8662837244138855,0.0,3.8662837244138855,0.08934736251831055,1.0
950,10,0,3.917728919553684,0.0,3.917728919553684,0.0,1.0
950,10,1,3.8662837244138855,0.0,3.8662837244138855,0.0,1.0
950,10,2,3.8007924622117617,0.0,3.8007924622117617,0.008054494857788086,1.0
950,10,3,3.7075177034475817,0.0,3.7075177034475817,0.020967721939086914,1.0
950,10,4,3.682613865623362,0.0,3.682613865623362,0.06087017059326172,1.0
950,10,5,3.6625530741062686,0.0,3.6625530741062686,0.17972016334533691,1.0
950,10,6,3.420641800654905,0.0,3.420641800654905,0.4736142158508301,1.0
950,10,7,3.3827383559849302,0.0,3.3827383559849302,1.1424920558929443,1.0
950,10,8,3.411401616164218,0.0,3.3783740663882127,2.561685800552368,1.0097761672114998
950,10,9,3.371154369952746,0.0,3.371154369952746,5.394902229309082,1.0
1000,5,1,5.1983281052275405,0.0,5.1983281052275405,0.0,1.0
1000,5,2,4.740272579550106,0.0,4.740272579550106,0.0,1.0
1000,5,3,4.406378104969988,0.0,4.406378104969988,0.008492708206176758,1.0
1000,5,4,4.357430213325772,0.0,4.357430213325772,0.00722193717956543,1.0
1000,5,5,4.301958812434207,0.0,4.301958812434207,0.014219045639038086,1.0
1000,5,6,4.1223804459888,0.0,4.1223804459888,0.024096965789794922,1.0
1000,5,7,4.045011744548512,0.0,4.045011744548512,0.035637855529785156,1.0
1000,5,8,3.9889566124725175,0.0,3.9889566124725175,0.06708407402038574,1.0
1000,5,9,3.9730692743004075,0.0,3.9730692743004075,0.09466099739074707,1.0
1000,5,10,3.917728919553684,0.0,3.917728919553684,0.14771008491516113,1.0
1000,10,1,3.9889566124725175,0.0,3.9889566124725175,0.0,1.0
1000,10,2,3.917728919553684,0.0,3.917728919553684,0.0,1.0
1000,10,3,3.7960550957544044,0.005549907684326172,3.7960550957544044,0.015989065170288086,1.0
1000,10,4,3.7601519159156176,0.000751495361328125,3.7601519159156176,0.06174826622009277,1.0
1000,10,5,3.6891459563223874,0.0,3.6891459563223874,0.18805146217346191,1.0
1000,10,6,3.682613865623362,0.0,3.682613865623362,0.4930715560913086,1.0
1000,10,7,3.478538942476386,0.0,3.4619545698381193,1.1892993450164795,1.0047904651270574
1000,10,8,3.4273725311742416,0.0,3.4273725311742416,2.679050922393799,1.0
1000,10,9,3.4519065296314633,0.0,3.420641800654905,5.673964500427246,1.0091400183937917
1000,10,10,3.420641800654905,0.0,3.371154369952746,11.318965673446655,1.0146796691196471
